"source_id"	"author"	"title"	"pub_place"	"publisher"	"pub_date"	"gender"	"gender_guess"	"ethnicity"	"occupation"	"occupation_free"	"state_born"	"state_main"	"state_died"	"born"	"died"	"words"
"eaf341v2"	"Sedgwick, Catharine Maria"	"Clarence, or, A tale of our own times, Vol.2"	"Philadelphia"	"Carey & Lea"	1830	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	80279
"eaf343"	"Sedgwick, Catharine Maria"	"Home"	"Boston"	"James Munroe and Company"	1835	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	40185
"eaf344"	"Sedgwick, Catharine Maria"	"Tales and sketches"	"Philadelphia"	"Carey, Lea & Blanchard"	1835	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	92324
"eaf345v1"	"Sedgwick, Catharine Maria"	"The Linwoods; or, \"Sixty years since\" in America, Vol.1"	"New York"	"Harper & Brothers"	1835	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	76343
"eaf345v2"	"Sedgwick, Catharine Maria"	"The Linwoods; or, \"Sixty years since\" in America, Vol.2"	"New York"	"Harper & Brothers"	1835	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	70046
"eaf346"	"Sedgwick, Catharine Maria"	"The poor rich man, and the rich poor man"	"New York"	"Harper"	1836	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	49314
"eaf347"	"Sedgwick, Catharine Maria"	"Live and let live, or, Domestic service illustrated"	"New York"	"Harper"	1837	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	57877
"eaf348"	"Sedgwick, Catharine Maria"	"The boy of Mount Rhigi"	"Boston"	"Charles H. Peirce"	1848	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	49420
"eaf349"	"Sedgwick, Catharine Maria"	"Tales of city life"	"Philadelphia"	"Hazard and Mitchell"	1850	"F"	0	"White"	"Education"	"Teacher"	"MA"	"MA"	"MA"	1789	1867	9584
"eaf350"	"Sigourney, L. H. (Lydia Howard)"	"Sketch of Connecticut, forty years since"	"Hartford, Conn."	"Oliver D. Cooke & Sons"	1824	"F"	0	"White"	"Education"	"Teacher"	"CT"	"CT"	"CT"	1791	1865	69082
"eaf351"	"Sigourney, L. H. (Lydia Howard)"	"Sketches"	"Philadelphia"	"Key & Biddle"	1834	"F"	0	"White"	"Education"	"Teacher"	"CT"	"CT"	"CT"	1791	1865	50864
"eaf352"	"Sigourney, L. H. (Lydia Howard)"	"Myrtis"	"New York"	"Harper & Brothers"	1846	"F"	0	"White"	"Education"	"Teacher"	"CT"	"CT"	"CT"	1791	1865	65719
"eaf353"	"Sigourney, L. H. (Lydia Howard)"	"Water-drops"	"New York"	"Robert Carter"	1848	"F"	0	"White"	"Education"	"Teacher"	"CT"	"CT"	"CT"	1791	1865	53808
"eaf354"	"Simms, William Gilmore"	"Martin Faber"	"New York"	"J. & J. Harper"	1833	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	24010
"eaf355"	"Simms, William Gilmore"	"The book of my lady"	"Philadelphia"	"Key & Biddle"	1833	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	87057
"eaf356v1"	"Simms, William Gilmore"	"Guy Rivers, Vol. I"	"New York"	"Harper & Brothers"	1834	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	84320
"eaf356v2"	"Simms, William Gilmore"	"Guy Rivers, Vol. II"	"New York"	"Harper & Brothers"	1834	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	95722
"eaf358v1"	"Simms, William Gilmore"	"The partisan, Vol. I"	"New York"	"Harper & Brothers"	1835	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	79744
"eaf358v2"	"Simms, William Gilmore"	"The partisan, Vol. I"	"New York"	"Harper & Brothers"	1835	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	94098
"eaf359v1"	"Simms, William Gilmore"	"The Yemassee, Vol. I"	"New York"	"Harper & Brothers"	1835	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	72396
"eaf359v2"	"Simms, William Gilmore"	"The Yemassee, Vol. II"	"New York"	"Harper & Brothers"	1835	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	81786
"eaf360v1"	"Simms, William Gilmore"	"Mellichampe, Vol. 1"	"New York"	"Harper & Brothers"	1836	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	69728
"eaf360v2"	"Simms, William Gilmore"	"Mellichampe"	"New York"	"Harper & Brothers"	1836	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	73682
"eaf361v1"	"Simms, William Gilmore"	"Carl Werner, Vol. 1"	"New York"	"George Adlard"	1838	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	49757
"eaf361v2"	"Simms, William Gilmore"	"Carl Werner, Vol. 2"	"New York"	"George Adlard"	1838	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	40703
"eaf362v1"	"Simms, William Gilmore"	"Pelayo, Vol. 1"	"New York"	"Harper & Brothers"	1838	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	62373
"eaf362v2"	"Simms, William Gilmore"	"Pelayo, Vol. 2"	"New York"	"Harper & Brothers"	1838	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	89444
"eaf363v1"	"Simms, William Gilmore"	"Richard Hurdis, or, The avenger of blood : a tale of Alabama, Vol.1"	"Philadelphia"	"E. L. Carey & A. Hart"	1838	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	64012
"eaf363v2"	"Simms, William Gilmore"	"Richard Hurdis, or, The avenger of blood : a tale of Alabama, Vol.2"	"Philadelphia"	"E. L. Carey & A. Hart"	1838	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	79291
"eaf364v1"	"Simms, William Gilmore"	"The damsel of Darien, Vol. 1"	"Philadelphia"	"Lea & Blanchard"	1839	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	112521
"eaf364v2"	"Simms, William Gilmore"	"The damsel of Darien, Vol. 2"	"Philadelphia"	"Lea & Blanchard"	1839	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	105183
"eaf365v1"	"Simms, William Gilmore"	"Border beagles, Vol. 1"	"Philadelphia"	"Carey & Hart"	1840	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	86675
"eaf365v2"	"Simms, William Gilmore"	"Border beagles, Vol. 2"	"Philadelphia"	"Carey & Hart"	1840	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	99276
"eaf366v1"	"Simms, William Gilmore"	"The kinsmen, or, The black riders of Congaree, Vol. 1"	"Philadelphia"	"Lea & Blanchard"	1841	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	79278
"eaf366v2"	"Simms, William Gilmore"	"The kinsmen, or, The black riders of Congaree, Vol. 2"	"Philadelphia"	"Lea & Blanchard"	1841	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	91526
"eaf367v1"	"Simms, William Gilmore"	"Beauchampe, or, The Kentucky tragedy, Vol.1"	"Philadelphia"	"Lea & Blanchard"	1842	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	113881
"eaf367v2"	"Simms, William Gilmore"	"Beauchampe, or, The Kentucky tragedy, Vol.2"	"Philadelphia"	"Lea & Blanchard"	1842	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	111818
"eaf368"	"Simms, William Gilmore"	"The prima donna"	"Philadelphia"	"Louis A. Godey"	1844	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	10327
"eaf369"	"Simms, William Gilmore"	"Count Julian, or, The last days of the Goth"	"Baltimore"	"William Taylor & Co."	1845	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	127883
"eaf370"	"Simms, William Gilmore"	"Helen Halsey, or, The Swamp state of Conelachita"	"New York"	"Burgess, Stringer & Co"	1845	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	52400
"eaf371v1"	"Simms, William Gilmore"	"The wigwam and the cabin, Vol.1"	"New York"	"Wiley and Putnam"	1845	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	85421
"eaf371v2"	"Simms, William Gilmore"	"The wigwam and the cabin, Vol.2"	"New York"	"Wiley and Putnam"	1845	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	86615
"eaf372"	"Simms, William Gilmore"	"Father Abbot, or, The home tourist"	"Charleston, S.C."	"Printed by Miller and Browne"	1849	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	61209
"eaf373"	"Simms, William Gilmore"	"The lily and the totem, or, The Huguenots in Florida"	"New York"	"Baker & Scribner"	1850	"M"	0	"White"	"Education"	"Historian"	"SC"	"SC"	"SC"	1806	1870	138095
"eaf374v1"	"Smith, Richard Penn"	"The forsaken, Vol. I"	"Philadelphia"	"John Grigg, William Brown, printer"	1831	"M"	0	"White"	"Writer"	"Playwright"	"PA"	"PA"	"PA"	1799	1854	61983
"eaf374v2"	"Smith, Richard Penn"	"The forsaken, Vol. II"	"Philadelphia"	"John Grigg, William Brown, printer"	1831	"M"	0	"White"	"Writer"	"Playwright"	"PA"	"PA"	"PA"	1799	1854	73800
"eaf375v1"	"Smith, Richard Penn"	"The actress of Padua, and other tales, Vol. I"	"Philadelphia"	"E. L. Carey & A. Hart"	1836	"M"	0	"White"	"Writer"	"Playwright"	"PA"	"PA"	"PA"	1799	1854	64209
"eaf375v2"	"Smith, Richard Penn"	"The actress of Padua, and other tales, Vol. II"	"Philadelphia"	"E. L. Carey & A. Hart"	1836	"M"	0	"White"	"Writer"	"Playwright"	"PA"	"PA"	"PA"	1799	1854	63907
"eaf377"	"Smith, Seba"	"The life and writings of Major Jack Downing of Downingville"	"Boston"	"Lilly, Wait, Colman & Holden"	1833	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"ME"	"NY"	1792	1868	78818
"eaf378"	"Smith, Seba"	"The select letters of Major Jack Downing"	"Philadelphia"	"Printed for the publisher"	1834	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"ME"	"NY"	1792	1868	75677
"eaf379"	"Smith, Seba"	"John Smith's letters, with 'picters' to match"	"New York"	"Samuel Colman"	1839	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"ME"	"NY"	1792	1868	35251
"eaf380"	"Smith, Seba"	"May-day in New York, or, House-hunting and moving"	"New York"	"Burgess, Stringer & Co"	1845	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"ME"	"NY"	1792	1868	29856
"eaf381"	"Snelling, William Joseph"	"Tales of the Northwest, or, Sketches of Indian life and character"	"Boston"	"Hilliard, Gray, Little and Wilkins"	1830	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"MA"	"MN"	"MA"	1804	1848	73193
"eaf382"	"Leslie, Eliza"	"Mr. and Mrs. Woodbridge"	"Providence, [R.I.]"	"Isaac H. Cady"	1841	"F"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"PA"	"PA"	"NJ"	1787	1858	34873
"eaf383"	"Stowe, Harriet Beecher"	"The Mayflower, or, Sketches of scenes and characters among the descendants of the Pilgrims"	"New York"	"Harper & Brothers"	1843	"F"	0	"White"	"Politics-Government-Activism"	"Activist"	"CT"	"CT"	"CT"	1811	1896	66439
"eaf384v1"	"Thomas, Frederick William"	"Clinton Bradshaw, or, The adventures of a lawyer, Vol. I"	"Philadelphia"	"Carey, Lea & Blanchard"	1835	"M"	0	"White"	"Church"	"Minister"	"RI"	"OH"	"DC"	1806	1866	66865
"eaf384v2"	"Thomas, Frederick William"	"Clinton Bradshaw, or, The adventures of a lawyer, Vol. II"	"Philadelphia"	"Carey, Lea & Blanchard"	1835	"M"	0	"White"	"Church"	"Minister"	"RI"	"OH"	"DC"	1806	1866	85381
"eaf385v1"	"Thomas, Frederick William"	"East and west, Vol. I"	"Philadelphia"	"Carey, Lea & Blanchard"	1836	"M"	0	"White"	"Church"	"Minister"	"RI"	"OH"	"DC"	1806	1866	54769
"eaf385v2"	"Thomas, Frederick William"	"East and west, Vol. II"	"Philadelphia"	"Carey, Lea & Blanchard"	1836	"M"	0	"White"	"Church"	"Minister"	"RI"	"OH"	"DC"	1806	1866	52678
"eaf386v1"	"Thomas, Frederick William"	"Howard Pinckney, Vol. I"	"Philadelphia"	"Lea & Blanchard"	1840	"M"	0	"White"	"Church"	"Minister"	"RI"	"OH"	"DC"	1806	1866	64338
"eaf386v2"	"Thomas, Frederick William"	"Howard Pinckney, Vol. II"	"Philadelphia"	"Lea & Blanchard"	1840	"M"	0	"White"	"Church"	"Minister"	"RI"	"OH"	"DC"	1806	1866	55869
"eaf387"	"Thomas, Frederick William"	"Sketches of character, and tales founded on fact"	"Louisville, Ky."	"Published at the office of the Chronicle of Western Literature and Art"	1849	"M"	0	"White"	"Church"	"Minister"	"RI"	"OH"	"DC"	1806	1866	35349
"eaf388"	"Thompson, Daniel P. (Daniel Pierce)"	"May Martin, or, The money diggers"	"Montpelier, Vt."	"E.P. Walton and Son"	1835	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"VT"	"VT"	1795	1868	36662
"eaf389"	"Thompson, Daniel P. (Daniel Pierce)"	"The adventures of Timothy Peacock, Esquire, or, Freemasonry practically illustrated"	"Middlebury, [Vt.]"	"Knapp and Jewett"	1835	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"VT"	"VT"	1795	1868	76123
"eaf390v1"	"Thompson, Daniel P. (Daniel Pierce)"	"The Green Mountain boys, Vol. 1"	"Montpelier, Vt."	"E.P. Walton and Son"	1839	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"VT"	"VT"	1795	1868	68230
"eaf390v2"	"Thompson, Daniel P. (Daniel Pierce)"	"The Green Mountain boys, Vol. 2"	"Montpelier, Vt."	"E.P. Walton and Son"	1839	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"VT"	"VT"	1795	1868	86023
"eaf391"	"Thompson, Daniel P. (Daniel Pierce)"	"Locke Amsden, The schoolmaster"	"Boston"	"Benjamin B. Mussey and Co."	1847	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"VT"	"VT"	1795	1868	72790
"eaf392"	"Thompson, Daniel P. (Daniel Pierce)"	"Lucy Hosmer, or, The guardian and ghost"	"Burlington, Vt."	"C. Goodrich & S.B. Nichols"	1848	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"VT"	"VT"	1795	1868	31529
"eaf393"	"Thompson, Daniel P. (Daniel Pierce)"	"The Shaker lovers, and other tales"	"Burlington, Vt."	"C. Goodrich & S.B. Nichols"	1848	"M"	0	"White"	"Law"	"Lawyer"	"MA"	"VT"	"VT"	1795	1868	28804
"eaf394"	"Jones, Joseph"	"Chronicles of Pineville"	"Philadelphia"	"Carey & Hart"	1845	"M"	1							1812	1882	37813
"eaf395"	"Jones, Joseph"	"Major Jones's sketches of travel"	"Philadelphia"	"Carey & Hart"	1848	"M"	1							1812	1882	63197
"eaf398"	"Thorpe, Thomas Bangs"	"The mysteries of the backwoods, or, Sketches of the Southwest"	"Philadelphia"	"Carey & Hart"	1846	"M"	0	"White"	"Military-Seafaring"	"Officer"	"MA"	"LA"	"NY"	1815	1878	47311
"eaf399"	"[None]"	"A quarter race in Kentucky"	"Philadelphia"	"Carey & Hart"	1847											51203
"eaf401"	"Trowbridge, J. T. (John Townsend)"	"Kate, the accomplice, or, The preacher and burglar"	"Boston"	"'Star Spangled Banner' Office"	1849	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"NY"	"ME"	"MA"	1827	1916	55123
"eaf402v1"	"Tucker, Beverley"	"George Balcombe, Vol. I"	"New York"	"Harper & Brothers"	1836	"M"	0	"White"	"Law"	"Lawyer"	"VA"	"VA"	"VA"	1784	1851	74226
"eaf402v2"	"Tucker, Beverley"	"George Balcombe, Vol. II"	"New York"	"Harper & Brothers"	1836	"M"	0	"White"	"Law"	"Lawyer"	"VA"	"VA"	"VA"	1784	1851	81859
"eaf403v1"	"Tucker, Beverley"	"The partisan leader, Vol.1"	"Washington, D.C."	"Printed for the publishers, by James Caxton, 1856"	1836	"M"	0	"White"	"Law"	"Lawyer"	"VA"	"VA"	"VA"	1784	1851	48424
"eaf403v2"	"Tucker, Beverley"	"The partisan leader, Vol.2"	"Washington, D.C."	"Printed for the publishers, by James Caxton, 1856"	1836	"M"	0	"White"	"Law"	"Lawyer"	"VA"	"VA"	"VA"	1784	1851	47945
"eaf404"	"Tuckerman, Henry T. (Henry Theodore)"	"The Italian sketch book"	"Philadelphia"	"Key & Biddle"	1835	"M"	0	"White"	"Editor-Critic-Journalist"	"Critic"	"MA"	"NY"	"NY"	1813	1871	40362
"eaf405"	"Tuckerman, Henry T. (Henry Theodore)"	"Isabel, or, Sicily"	"Philadelphia"	"Lea & Blanchard"	1839	"M"	0	"White"	"Editor-Critic-Journalist"	"Critic"	"MA"	"NY"	"NY"	1813	1871	50962
"eaf406"	"Tuckerman, Henry T. (Henry Theodore)"	"Rambles and reveries"	"New York"	"James P. Giffing"	1841	"M"	0	"White"	"Editor-Critic-Journalist"	"Critic"	"MA"	"NY"	"NY"	1813	1871	110691
"eaf407"	"Tyler, Royall"	"The Algerine captive, or, The life and adventures of Doctor Updike Underhill"	"Walpole, N.H."	"Printed by David Carlisle, Jun. and sold at his bookstore"	1797	"M"	0	"White"	"Law"	"Judge"	"MA"	"VT"	"VT"	1757	1826	62539
"eaf408"	"Tyler, Royall"	"The Yankey in London"	"New York"	"Printed and published by Isaac Riley"	1809	"M"	0	"White"	"Law"	"Judge"	"MA"	"VT"	"VT"	1757	1826	26117
"eaf409v1"	"Ware, William"	"Letters of Lucius M. Piso, from Palmyra, to his friend Marcus Curtius at Rome, Vol. 1"	"New York"	"C.S. Francis"	1837	"M"	0	"White"	"Church"	"Minister"	"MA"	"NY"	"MA"	1797	1852	79296
"eaf409v2"	"Ware, William"	"Letters of Lucius M. Piso, from Palmyra, to his friend Marcus Curtius at Rome, Vol. 2"	"New York"	"C.S. Francis"	1837	"M"	0	"White"	"Church"	"Minister"	"MA"	"NY"	"MA"	1797	1852	81308
"eaf410v1"	"Ware, William"	"Probus, or, Rome in the third century, Vol. 1"	"New York"	"C.S. Francis"	1838	"M"	0	"White"	"Church"	"Minister"	"MA"	"NY"	"MA"	1797	1852	75062
"eaf410v2"	"Ware, William"	"Probus, or, Rome in the third century, Vol. 2"	"New York"	"C.S. Francis"	1838	"M"	0	"White"	"Church"	"Minister"	"MA"	"NY"	"MA"	1797	1852	74021
"eaf411v1"	"Ware, William"	"Julian, or Scenes in Judea, Vol. 1"	"New York"	"C.S. Francis"	1841	"M"	0	"White"	"Church"	"Minister"	"MA"	"NY"	"MA"	1797	1852	80368
"eaf411v2"	"Ware, William"	"Julian, or Scenes in Judea, Vol. 2"	"New York"	"C.S. Francis"	1841	"M"	0	"White"	"Church"	"Minister"	"MA"	"NY"	"MA"	1797	1852	79694
"eaf412"	"Whittier, John Greenleaf"	"Legends of New-England"	"Hartford, Conn."	"Hanmer and Phelps [etc., etc.]"	1831	"M"	0	"White"	"Politics-Government-Activism"	"Activist"	"MA"	"MA"	"NH"	1807	1892	23570
"eaf413"	"Whittier, John Greenleaf"	"Leaves from Margaret Smith's journal in the province of Massachusetts Bay, 1678-9"	"Boston"	"Ticknor, Reed, and Fields"	1849	"M"	0	"White"	"Politics-Government-Activism"	"Activist"	"MA"	"MA"	"NH"	1807	1892	54019
"eaf414v1"	"[None]"	"The legendary, Vol. 1"	"Boston"	"Samuel G. Goodrich"	1828											87491
"eaf414v2"	"[None]"	"The legendary, Vol. 2"	"Boston"	"Samuel G. Goodrich"	1828											83194
"eaf415v1"	"Willis, Nathaniel Parker"	"Inklings of adventure, Vol. 1"	"New York"	"Saunders and Otley"	1836	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"NY"	"NY"	1806	1867	68242
"eaf415v2"	"Willis, Nathaniel Parker"	"Inklings of adventure, Vol. 2"	"New York"	"Saunders and Otley"	1836	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"NY"	"NY"	1806	1867	69490
"eaf416"	"Willis, Nathaniel Parker"	"Romance of travel"	"New York"	"Samuel Colman"	1840	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"NY"	"NY"	1806	1867	59623
"eaf417"	"Willis, Nathaniel Parker"	"Dashes at life with a free pencil"	"New York"	"J.S. Redfield"	1845	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"NY"	"NY"	1806	1867	730192
"eaf418"	"Willis, Nathaniel Parker"	"The complete works of N.P. Willis"	"New York"	"J.S. Redfield"	1846	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"NY"	"NY"	1806	1867	1150556
"eaf419"	"Willis, Nathaniel Parker"	"The miscellaneous works of N.P. Willis"	"New York"	"J.S. Redfield"	1847	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"NY"	"NY"	1806	1867	600916
"eaf420"	"Willis, Nathaniel Parker"	"The prose works of N.P. Willis"	"Philadelphia"	"Carey & Hart"	1849	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"NY"	"NY"	1806	1867	1045756
"eaf421"	"Willis, Nathaniel Parker"	"People I have met, or, Pictures of society and people of mark, drawn under a thin veil of fiction"	"New York"	"Baker & Scribner"	1850	"M"	0	"White"	"Editor-Critic-Journalist"	"Editor"	"ME"	"NY"	"NY"	1806	1867	110941
"eaf422v1"	"Woodworth, Samuel"	"The champions of freedom, or The mysterious chief, Vol. 1"	"New York"	"Printed and published by Charles N. Baldwin, Bookseller, No. 49 Division-street"	1816	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"MA"	"NY"	"NY"	1784	1842	83006
"eaf422v2"	"Woodworth, Samuel"	"The champions of freedom, or The mysterious chief, Vol. 2"	"New York"	"Printed and published by Charles N. Baldwin, Bookseller, No. 49 Division-street"	1816	"M"	0	"White"	"Editor-Critic-Journalist"	"Journalist"	"MA"	"NY"	"NY"	1784	1842	113810
"eaf424"	"Hawthorne, Nathaniel"	"Twice-told tales, Vol. II"	"Boston"	"James Munroe and Company"	1842	"M"	0	"White"	"Politics-Government-Activism"	"Politician"	"MA"	"MA"	"NH"	1804	1864	76794
"eaf552"	"Duganne, A. J. H. (Augustine Joseph Hickey)"	"The Prince Corsair, or, The three brothers of Guzan"	"New York"	"Samuel French"	1850	"M"	0	"White"	"Military-Seafaring"	"Officer"	"MA"	"NY"	"NY"	1823	1884	59683
"eaf760"	"[None]"	"The arrow of gold, or, The shell gatherer"	"New York"	"Samuel French"	1850											66989
"Wright2-0001"	"[None]"	"Autumn leaves"	"Cambridge [Mass.]"	"J. Bartlett"	1853											35159
"Wright2-0002"	"Abbot, Belle K."	"Leah Mordecai"	"New York"	"Baker, Pratt"	1875	"F"	0				"GA"			1842	1893	56991
"Wright2-0003"	"Abbott, L. A."	"Seven wives and seven prisons, or, Experiences in the life of a matrimonial monomaniac"	"New York"	"Published for the author"	1870									1813		41022
"Wright2-0004"	"Abbott, Lyman"	"Laicus, or, the experiences of a layman in a country parish"	"New York"	"Dodd & Mead"	1872	"M"	0	"White"	"Church"	"Editor/Preacher"	"MA"	"NY"		1835	1922	64854
"Wright2-0006"	"Aconite, Tobias."	"A narrative of startling interest!! Edward Barnett, a neglected child of South Carolina, who rose to be a peer of Great Britain, and the stormy life of his grandfather, Captain Williams, or The earl's victims"	"St. Louis"	"H.H. Randall"	1855	"M"	0									21642
"Wright2-0010"	"Adams, F. Colburn"	"Justice in the by-ways"	"New York"	"Livermore & Rudd"	1856	"M"	1									119876
"Wright2-0011"	"Adams, F. Colburn"	"The life and adventures of Maj. Roger Sherman Potter"	"New York"	"Stanford & Delisser"	1858	"M"	1									159328
"Wright2-0012"	"Adams, F. Colburn"	"Manuel Pereira, or, The Sovereign rule of South Carolina, with views of southern laws, life, and hospitality"	"Washington, D.C."	"Buell & Blanchard"	1853	"M"	1									82334
"Wright2-0013"	"Adams, F. Colburn"	"Our world, or, The slaveholder's daughter"	"New York"	"Orton & Mulligan"	1855	"M"	1									225015
"Wright2-0014"	"Adams, F. Colburn"	"An outcast, or, Virtue and faith"	"New York"	"M. Doolady"	1861	"M"	1									119678
"Wright2-0015"	"Adams, F. Colburn"	"Siege of Washington, D.C."	"New York"	"Dick & Fitzgerald"	1867	"M"	1									26567
"Wright2-0016"	"Adams, F. Colburn"	"The Von Toodleburgs, or the history of a very distinguished family"	"Philadelphia"	"Claxton, Remsen & Haffelfinger"	1868	"M"	1									80115
"Wright2-0017"	"Adams, H. A., Mrs."	"Dawn"	"Boston"	"Adams"	1868	"F"	0									98164
"Wright2-0018"	"Adams, Mrs. J. S."	"Allegories of life"	"Boston"	"Lee & Shepard"	1872	"F"	0								1885	26087
"Wright2-0019"	"Adams, John S."	"Town and country, or, Life at home and abroad, without and within us"	"Boston"	"J. Buffum"	1855	"M"	1								1893	96297
"Wright2-0020"	"Adams, John Turvill"	"The knight of the golden melice"	"New York"	"Derby & Jackson"	1857	"M"	0		"Law"	"Lawyer"	"British Guiana"		"CT"	1805	1882	133417
"Wright2-0021"	"Adams, John Turvill"	"The lost hunter"	"New York"	"Derby & Jackson"	1856	"M"	0		"Law"	"Lawyer"	"British Guiana"		"CT"	1805	1882	137939
